"V1","valor","variavel","data","polarity","tipo_dado","freq","escala","category","subcategory","descricao_variable","remove","valor_polarizado","norm"
1622,0.00752178950812398,"AfastamentoRemunerado",2016-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00752178950812398,0.571892933482451
1623,0.00770321550161505,"AfastamentoRemunerado",2016-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00770321550161505,0.623018661636163
1624,0.00794832236827083,"AfastamentoRemunerado",2016-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00794832236827083,0.692089618846428
1625,0.00772120353110313,"AfastamentoRemunerado",2017-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00772120353110313,0.628087676764217
1626,0.0078480155177065,"AfastamentoRemunerado",2017-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.0078480155177065,0.663823212940489
1627,0.00750203532126215,"AfastamentoRemunerado",2017-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00750203532126215,0.566326216343623
1628,0.00684342188786016,"AfastamentoRemunerado",2017-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00684342188786016,0.380729374862633
1629,0.00656710199082368,"AfastamentoRemunerado",2018-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00656710199082368,0.302862605787758
1630,0.00771302706290384,"AfastamentoRemunerado",2018-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00771302706290384,0.625783553290119
1631,0.0065157940511768,"AfastamentoRemunerado",2018-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.0065157940511768,0.288404061430152
1632,0.0065231134035718,"AfastamentoRemunerado",2018-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.0065231134035718,0.29046665022246
1633,0.00624554415067104,"AfastamentoRemunerado",2019-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00624554415067104,0.212247813469435
1634,0.00671541201865933,"AfastamentoRemunerado",2019-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00671541201865933,0.34465627614166
1635,0.00667732018615338,"AfastamentoRemunerado",2019-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00667732018615338,0.333922022267108
1636,0.00606711630877652,"AfastamentoRemunerado",2019-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00606711630877652,0.161966962505255
1637,0.00676893597657103,"AfastamentoRemunerado",2020-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00676893597657103,0.359739293019498
1638,0.00819814413344694,"AfastamentoRemunerado",2020-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00819814413344694,0.762489231424011
1639,0.007523222074676,"AfastamentoRemunerado",2020-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.007523222074676,0.572296629814445
1640,0.00721271102104284,"AfastamentoRemunerado",2020-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00721271102104284,0.48479481482478
1641,0.00732098632550629,"AfastamentoRemunerado",2021-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00732098632550629,0.515306725908961
1642,0.0071713096589087,"AfastamentoRemunerado",2021-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.0071713096589087,0.473127937631862
1643,0.00694408649079548,"AfastamentoRemunerado",2021-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00694408649079548,0.409096595156377
1644,0.00636103695206279,"AfastamentoRemunerado",2021-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00636103695206279,0.244793610540989
1645,0.00724280364873722,"AfastamentoRemunerado",2022-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00724280364873722,0.493274897933761
1646,0.00646379530155831,"AfastamentoRemunerado",2022-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00646379530155831,0.273750847267327
1647,0.00606551015517103,"AfastamentoRemunerado",2022-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00606551015517103,0.161514349453359
1648,0.00557795923892451,"AfastamentoRemunerado",2022-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00557795923892451,0.0241228151672869
1649,0.00549235643451323,"AfastamentoRemunerado",2023-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00549235643451323,0
1650,0.0055141073415004,"AfastamentoRemunerado",2023-04-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.0055141073415004,0.00612939158454956
1651,0.00593898082276,"AfastamentoRemunerado",2023-07-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00593898082276,0.1258584650465
1652,0.00593083066281591,"AfastamentoRemunerado",2023-10-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00593083066281591,0.123561755221778
1653,0.00662590306547421,"AfastamentoRemunerado",2024-01-01,"neg","prop","trim","percent","qualidade","saude_seguranca","Adoecimento – Absenteísmo",0,-0.00662590306547421,0.319432710764899
1654,4.01526888945189,"Palma90_40_Hora_TrabPrinc",2012-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-4.01526888945189,1
1655,3.82730915510366,"Palma90_40_Hora_TrabPrinc",2013-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.82730915510366,0.542856971078199
1656,3.72954260263165,"Palma90_40_Hora_TrabPrinc",2014-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.72954260263165,0.305075735223212
1657,3.6321026944774,"Palma90_40_Hora_TrabPrinc",2015-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.6321026944774,0.0680889417168436
1658,3.90022604577992,"Palma90_40_Hora_TrabPrinc",2016-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.90022604577992,0.720200530212779
1659,3.74167023639849,"Palma90_40_Hora_TrabPrinc",2017-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.74167023639849,0.334571750702551
1660,3.60677997381944,"Palma90_40_Hora_TrabPrinc",2018-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.60677997381944,0.00650072303659328
1661,3.75413480202509,"Palma90_40_Hora_TrabPrinc",2019-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.75413480202509,0.364887229198502
1662,3.78403653864561,"Palma90_40_Hora_TrabPrinc",2020-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.78403653864561,0.437612222645244
1663,3.85310867063977,"Palma90_40_Hora_TrabPrinc",2021-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.85310867063977,0.605604818205082
1664,3.72400806058339,"Palma90_40_Hora_TrabPrinc",2022-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.72400806058339,0.29161499415327
1665,3.69685375486239,"Palma90_40_Hora_TrabPrinc",2023-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.69685375486239,0.225572117424319
1666,3.68715083798882,"Palma90_40_Hora_TrabPrinc",2024-01-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.68715083798882,0.201973335353568
1667,3.97936624302758,"Palma90_40_Hora_TrabPrinc",2012-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.97936624302758,0.91267999718328
1668,3.75611772458878,"Palma90_40_Hora_TrabPrinc",2013-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.75611772458878,0.369709960141519
1669,3.72366070090795,"Palma90_40_Hora_TrabPrinc",2014-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.72366070090795,0.290770169304446
1670,3.65161414981033,"Palma90_40_Hora_TrabPrinc",2015-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.65161414981033,0.115543391578125
1671,3.91071365842257,"Palma90_40_Hora_TrabPrinc",2016-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.91071365842257,0.745707796576208
1672,3.68205799359798,"Palma90_40_Hora_TrabPrinc",2017-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.68205799359798,0.189586861629665
1673,3.60410712506593,"Palma90_40_Hora_TrabPrinc",2018-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.60410712506593,0
1674,3.77395261354058,"Palma90_40_Hora_TrabPrinc",2019-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.77395261354058,0.413086777969985
1675,3.8849895425551,"Palma90_40_Hora_TrabPrinc",2020-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.8849895425551,0.683143331454099
1676,3.8604252367546,"Palma90_40_Hora_TrabPrinc",2021-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.8604252367546,0.62339967840021
1677,3.66666666666666,"Palma90_40_Hora_TrabPrinc",2022-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.66666666666666,0.152153111061185
1678,3.81498786914444,"Palma90_40_Hora_TrabPrinc",2023-04-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.81498786914444,0.512889967756231
1679,3.97243259313219,"Palma90_40_Hora_TrabPrinc",2012-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.97243259313219,0.895816440072747
1680,3.81371311661016,"Palma90_40_Hora_TrabPrinc",2013-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.81371311661016,0.509789600346864
1681,3.74422278570887,"Palma90_40_Hora_TrabPrinc",2014-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.74422278570887,0.340779889521567
1682,3.8,"Palma90_40_Hora_TrabPrinc",2015-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.8,0.476437480091617
1683,3.79586090975657,"Palma90_40_Hora_TrabPrinc",2016-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.79586090975657,0.466370663081987
1684,3.69516290752026,"Palma90_40_Hora_TrabPrinc",2017-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.69516290752026,0.221459752198299
1685,3.64782668399414,"Palma90_40_Hora_TrabPrinc",2018-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.64782668399414,0.106331771859919
1686,3.75309026313933,"Palma90_40_Hora_TrabPrinc",2019-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.75309026313933,0.362346771947279
1687,3.87904243261295,"Palma90_40_Hora_TrabPrinc",2020-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.87904243261295,0.668679170490515
1688,3.83349933777043,"Palma90_40_Hora_TrabPrinc",2021-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.83349933777043,0.557912317180273
1689,3.77790357403391,"Palma90_40_Hora_TrabPrinc",2022-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.77790357403391,0.422696038449811
1690,3.81792487060804,"Palma90_40_Hora_TrabPrinc",2023-07-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.81792487060804,0.520033145254718
1691,3.90087154495719,"Palma90_40_Hora_TrabPrinc",2012-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.90087154495719,0.721770469913359
1692,3.81211056500091,"Palma90_40_Hora_TrabPrinc",2013-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.81211056500091,0.505891982066032
1693,3.76019314656733,"Palma90_40_Hora_TrabPrinc",2014-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.76019314656733,0.37962192747787
1694,3.95230318683165,"Palma90_40_Hora_TrabPrinc",2015-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.95230318683165,0.84685905141429
1695,3.75,"Palma90_40_Hora_TrabPrinc",2016-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.75,0.354830841705212
1696,3.66666666666667,"Palma90_40_Hora_TrabPrinc",2017-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.66666666666667,0.15215311106121
1697,3.73477535148022,"Palma90_40_Hora_TrabPrinc",2018-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.73477535148022,0.317802475163111
1698,3.76591164693611,"Palma90_40_Hora_TrabPrinc",2019-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.76591164693611,0.393530079607046
1699,3.89841241333096,"Palma90_40_Hora_TrabPrinc",2020-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.89841241333096,0.715789535305049
1700,3.74999999999999,"Palma90_40_Hora_TrabPrinc",2021-10-01,"neg","prop","trim","percent","qualidade","equidade","Índice de Palma (90/40) renda hora do trabalho principal",0,-3.74999999999999,0.354830841705187
